CDS_ID	Low_A	Low_B	High_A	High_B
CDS_43103	283	179	12	52
CDS_43107	52	15	14	0
CDS_43109	75	66	12	38
CDS_43110	8	1	0	0
CDS_43116	7	0	0	15
CDS_43118	21	29	5	0
CDS_43119	1	66	9	0
CDS_43122	54	36	0	13
CDS_43124	32	23	7	7
CDS_43135	25	12	16	14
CDS_43136	76	51	75	29
CDS_43139	1	1	0	2
CDS_43140	9	0	0	0
CDS_43141	31	12	0	0
CDS_43142	72	44	9	2
CDS_43146	21	8	0	0
CDS_43149	9	6	0	0
CDS_43157	0	0	34	0
CDS_43159	11	4	0	0
CDS_43167	125	38	12	3
CDS_43176	1318	645	124	78
CDS_43177	1068	515	122	70
CDS_43179	1	4	18	1
CDS_43180	0	0	22	0
CDS_43183	60	21	64	33
CDS_43184	198	144	81	72
CDS_43185	3	10	0	38
CDS_43191	1	4	9	13
CDS_43198	122	86	21	28
CDS_43204	217	110	79	49
CDS_43205	799	70	7	15
CDS_43206	361	346	184	228
CDS_43207	189	171	78	46
CDS_43208	581	471	413	350
CDS_43212	0	0	9	0
CDS_43213	4	9	5	0
CDS_43214	8	15	2	0
CDS_43218	119	93	69	72
CDS_43227	31	15	13	7
CDS_43228	30	20	3	12
CDS_43229	91	50	23	40
CDS_43231	57	49	37	19
CDS_43232	47	51	18	1
CDS_43236	3009	1905	1137	998
CDS_43243	1	0	72	23
CDS_43264	62	51	122	145
CDS_43265	86	64	48	41
CDS_43273	185	80	21	46
CDS_43276	32	19	0	0
CDS_43277	500	346	89	134
CDS_43278	212	105	31	106
CDS_43281	0	0	65	3
CDS_43283	117	59	30	57
CDS_43288	187	127	30	19
CDS_43293	9	12	38	89
CDS_43294	82	76	46	15
CDS_43295	153	77	104	19
CDS_43296	98	31	31	93
CDS_43301	4	8	0	0
CDS_43302	2	0	0	0
CDS_43303	1	1	115	0
CDS_43305	21	28	5	23
CDS_43308	17	15	14	0
CDS_43310	57	46	0	3
CDS_43311	2	2	11	1
CDS_43313	146	57	67	76
CDS_43315	187	98	175	156
CDS_43316	7	0	2	0
CDS_43324	19	27	0	13
CDS_43325	24	32	56	35
CDS_43326	10	67	25	88
CDS_43334	2	1	6	17
CDS_43339	0	0	10	1
CDS_43347	157	107	137	81
CDS_43348	42	30	141	73
CDS_43349	34	26	154	144
CDS_43350	0	0	110	19
CDS_43351	107	93	134	60
CDS_43352	8	3	37	0
CDS_43353	0	0	19	0
CDS_43354	0	0	23	0
CDS_43356	10	8	4	15
CDS_43359	113	48	51	8
CDS_43360	104	25	17	0
CDS_43361	37	12	0	14
CDS_43365	13	0	0	0
CDS_43369	7	18	21	4
CDS_43372	112	118	98	44
CDS_43373	5	0	0	0
CDS_43374	3	12	22	47
CDS_43377	53	33	0	17
CDS_43378	17	3	0	0
CDS_43380	12	1	0	0
CDS_43381	6	8	3	11
CDS_43382	16	3	6	7
CDS_43383	48	26	4	4
CDS_43384	9	5	0	5
CDS_43386	144	114	347	61
CDS_43387	28	21	13	14
CDS_43389	18	13	16	4
CDS_43391	28	13	11	0
CDS_43392	34	5	1	4
CDS_43395	18	16	0	0
CDS_43398	0	0	15	0
CDS_43399	10	2	0	0
CDS_43400	39	13	10	0
CDS_43401	11	24	35	0
CDS_43405	0	2	0	10
CDS_43406	0	0	0	6
CDS_43408	0	0	26	0
CDS_43411	7	1	0	0
CDS_43412	7	0	0	0
CDS_43413	1	7	9	0
CDS_43414	31	17	4	10
CDS_43419	48	25	8	6
CDS_43423	33	7	0	0
CDS_43426	0	0	9	0
CDS_43429	24	26	7	0
CDS_43430	10	7	0	13
CDS_43431	0	6	0	0
CDS_43433	26	12	0	6
CDS_43434	13	2	26	34
CDS_43439	11	8	0	0
CDS_43444	40	21	4	8
CDS_43448	0	0	27	0
CDS_43451	2	2	7	4
CDS_43460	89	86	76	10
CDS_43469	322	208	179	94
CDS_43471	805	429	134	125
CDS_43472	145	108	90	105
CDS_43473	506	338	343	256
CDS_43474	0	3	1	0
CDS_43475	109	119	158	93
CDS_43478	0	0	157	71
CDS_43479	6	0	8	0
CDS_43480	142	109	33	33
CDS_43493	3	8	0	9
CDS_43497	262	122	114	123
CDS_43499	41	23	4	3
CDS_43500	342	207	165	91
CDS_43501	35	36	119	107
CDS_43503	179	90	89	77
CDS_43507	378	222	154	149
CDS_43511	6	1	1057	126
CDS_43515	0	0	23	3
CDS_43520	14	20	18	0
CDS_43521	417	217	119	71
CDS_43522	273	216	116	84
CDS_43528	111	74	19	40
CDS_43529	57	41	8	24
CDS_43531	47	58	1	20
CDS_43532	40	15	9	13
CDS_43534	4	1	297	57
CDS_43535	2	3	44	10
CDS_43541	22	9	25	0
CDS_43542	108	48	24	74
CDS_43554	119	88	88	28
CDS_43555	47	15	6	0
CDS_43558	102	76	38	25
CDS_43559	32	16	0	3
CDS_43562	76	65	91	23
CDS_43563	478	364	431	365
CDS_43570	0	1	6	0
CDS_43573	7	9	0	9
CDS_43578	5	83	0	0
CDS_43581	39	20	9	15
CDS_43588	2	0	0	0
CDS_43589	0	0	9	17
CDS_43590	0	0	35	1
CDS_43591	36	23	5	15
CDS_43592	36	20	5	14
CDS_43593	30	20	32	17
CDS_43594	3	3	7	0
CDS_43595	28	12	14	8
CDS_43597	10	27	0	42
CDS_43598	151	104	92	32
CDS_43601	0	1	9	0
CDS_43602	221	95	80	61
CDS_43603	24	38	0	6
CDS_43604	32	27	10	8
CDS_43606	1	0	11	0
CDS_43610	1	10	19	50
CDS_43611	0	0	14	8
CDS_43612	201	96	5	8
CDS_43613	0	0	11	0
CDS_43615	49	21	6	0
CDS_43616	0	0	76	4
CDS_43620	25	30	4	7
CDS_43622	17	1	0	0
CDS_43624	159	153	253	48
CDS_43625	137	56	39	22
CDS_43626	22	35	14	17
CDS_43627	25	5	15	0
CDS_43628	0	0	9	0
CDS_43631	46	62	38	21
CDS_43633	2	0	11	0
CDS_43635	0	3	35	0
CDS_43637	349	184	103	90
CDS_43642	0	0	223	8
CDS_43650	1	1	14	0
CDS_43652	41	25	11	0
CDS_43653	0	0	88	0
CDS_43659	1	0	29	0
CDS_43663	0	0	18	7
CDS_43665	0	0	42	24
CDS_43674	18	5	0	0
CDS_43675	8	1	0	0
CDS_43676	208	94	11	4
CDS_43678	5	9	0	9
CDS_43686	4	3	3	6
CDS_43689	17	2	0	0
CDS_43691	0	6	0	0
CDS_43696	3	10	0	5
CDS_43698	92	35	119	180
CDS_43708	5	0	0	14
CDS_43712	5	5	0	0
CDS_43714	17	19	11	8
CDS_43715	9	12	0	10
CDS_43720	89	64	53	24
CDS_43722	12	7	0	3
CDS_43724	0	0	5	0
CDS_43728	9	7	0	0
CDS_43736	51	30	25	4
CDS_43738	19	23	7	3
CDS_43740	14	17	14	10
CDS_43741	49	32	11	0
CDS_43744	0	0	29	0
CDS_43746	4	16	0	0
CDS_43748	116	96	40	21
CDS_43750	390	158	110	192
CDS_43751	1	7	0	10
CDS_43754	154	106	97	86
CDS_43755	10	3	17	8
CDS_43756	39	30	0	4
CDS_43759	40	32	4	16
CDS_43760	170	146	68	33
CDS_43761	10	4	0	3
CDS_43762	11	7	10	2
CDS_43766	67	20	31	21
CDS_43767	0	0	31	8
CDS_43768	57	32	7	16
CDS_43772	0	0	44	36
CDS_43774	128	165	12	42
CDS_43781	250	86	32	81
CDS_43785	115	62	55	54
CDS_43788	30	17	22	7
CDS_43793	12	34	19	8
CDS_43795	16	9	16	0
CDS_43797	1	1	50	0
CDS_43798	5	3	91	4
CDS_43799	20	10	0	15
CDS_43800	4	5	9	0
CDS_43802	17	14	27	6
CDS_43803	32	26	28	5
CDS_43808	0	0	27	0
CDS_43809	0	0	6	5
CDS_43815	39	27	3	5
CDS_43816	24	9	3	7
CDS_43817	1	6	2	0
CDS_43818	13	29	16	73
CDS_43819	10	14	13	14
CDS_43820	9	6	5	0
CDS_43823	91	41	35	26
CDS_43826	0	4	0	10
CDS_43828	57	76	249	63
CDS_43830	34	31	0	10
CDS_43832	24	17	0	4
CDS_43833	0	1	205	38
CDS_43835	38	52	7	9
CDS_43838	73	233	0	5
CDS_43841	141	31	54	95
CDS_43842	16	5	0	7
CDS_43846	1	1	0	2
CDS_43848	106	36	38	21
CDS_43851	0	1	14	0
CDS_43852	65	42	71	15
CDS_43856	19	3	27	0
CDS_43862	57	41	23	26
CDS_43864	19	12	0	11
CDS_43865	8	1	0	4
CDS_43869	0	0	6	0
CDS_43877	5	0	0	0
CDS_43882	17	10	16	5
CDS_43890	28	11	0	9
CDS_43899	83	38	18	8
CDS_43900	28	20	24	46
CDS_43902	27	0	6	0
CDS_43904	99	75	49	10
CDS_43907	19	20	1	45
CDS_43910	1	6	10	0
CDS_43913	0	11	0	0
CDS_43914	3	2	8	6
CDS_43916	2	4	13	0
CDS_43922	117	131	12	23
CDS_43924	218	103	25	15
CDS_43925	39	12	1	38
CDS_43927	18	16	0	12
CDS_43928	0	0	10	0
CDS_43930	1	6	5	1
CDS_43931	0	0	0	6
CDS_43932	0	0	26	0
CDS_43934	59	22	5	2
CDS_43939	0	0	0	13
CDS_43940	15	9	25	17
CDS_43941	15	24	0	25
CDS_43943	35	21	6	2
CDS_43944	79	74	36	32
CDS_43948	51	175	322	446
CDS_43949	54	172	320	418
CDS_43957	664	317	92	47
CDS_43958	59	45	53	47
CDS_43959	1426	838	273	314
CDS_43965	321	256	183	104
CDS_43968	600	450	161	201
CDS_43969	611	335	160	96
CDS_43971	95	68	115	42
CDS_43972	9	7	0	5
CDS_43974	195	171	154	60
CDS_43975	1230	1008	1156	549
CDS_43976	243	105	42	54
CDS_43977	90	55	42	1
CDS_43978	0	0	19	0
CDS_43980	3	11	4	4
CDS_43994	433	214	83	49
CDS_43996	191	178	34	11
CDS_43997	116	122	17	35
CDS_43998	40	59	89	38
CDS_43999	75	52	66	35
CDS_44001	38	29	30	6
CDS_44002	20	19	0	6
CDS_44007	78	38	14	14
CDS_44010	0	15	9	7
CDS_44012	298	198	104	155
CDS_44015	0	0	11	0
CDS_44021	239	320	412	138
CDS_44022	52	33	54	22
CDS_44023	2	3	0	13
CDS_44024	650	425	344	331
CDS_44025	18	39	0	0
CDS_44026	65	67	26	46
CDS_44027	16	6	21	0
CDS_44037	42	46	33	21
CDS_44038	400	512	217	263
CDS_44047	193	111	18	125
CDS_44048	152	76	81	52
CDS_44059	188	100	28	32
CDS_44060	8	9	0	1
CDS_44063	4	11	22	9
CDS_44064	344	255	80	97
CDS_44071	21	1	8	20
CDS_44072	0	1	166	26
CDS_44073	199	158	70	14
CDS_44074	137	73	48	18
CDS_44076	1	0	10	0
CDS_44083	98	40	21	20
CDS_44085	561	202	344	713
CDS_44090	754	1550	403	130
CDS_44093	2	9	7	38
CDS_44097	920	383	470	309
CDS_44101	17	28	71	56
CDS_44102	9	37	37	86
CDS_44107	1	10	2	9
CDS_44108	196	117	55	90
CDS_44111	0	0	26	25
CDS_44114	95	132	227	33
CDS_44116	156	142	147	52
CDS_44118	89	17	10	0
CDS_44119	102	6	6	1
CDS_44125	1	19	21	17
CDS_44126	14	55	55	69
CDS_44131	0	2	70	0
CDS_44135	264	29	14	7
CDS_44139	16	7	11	0
CDS_44144	34	15	7	4
CDS_44145	135	26	0	11
CDS_44146	88	26	37	28
CDS_44148	20	35	23	39
CDS_44150	7	38	37	59
CDS_44151	23	20	65	36
CDS_44154	176	116	90	90
CDS_44160	4	6	0	7
CDS_44162	7	1	12	5
CDS_44163	37	25	20	23
CDS_44165	12	10	0	8
CDS_44166	11	2	0	0
CDS_44172	9	0	0	0
CDS_44173	43	20	37	7
CDS_44178	87	132	10	15
CDS_44179	0	0	44	6
CDS_44181	11	3	18	14
CDS_44182	0	0	18	0
CDS_44183	24	39	17	19
CDS_44184	8	1	0	10
CDS_44185	0	0	11	0
CDS_44188	8	19	19	33
CDS_44189	3	8	0	13
CDS_44196	544	358	165	180
CDS_44198	541	321	158	151
CDS_44199	15	1	0	0
CDS_44205	10	44	9	31
CDS_44217	339	230	118	98
CDS_44218	779	394	159	129
CDS_44220	630	390	226	121
CDS_44221	412	433	130	185
CDS_44223	536	399	488	282
CDS_44224	159	86	15	28
CDS_44226	217	106	23	52
CDS_44227	183	88	24	39
CDS_44229	209	109	23	58
CDS_44239	564	370	68	34
CDS_44243	352	202	143	103
CDS_44246	531	260	130	60
CDS_44247	460	310	91	159
CDS_44250	2	0	5	0
CDS_44252	8	0	12	0
CDS_44256	54	43	172	41
CDS_44257	6	5	0	0
CDS_44259	2	6	0	19
CDS_44264	30	21	12	4
CDS_44266	4	5	0	0
CDS_44267	1	15	0	0
CDS_44268	13	21	0	4
CDS_44273	0	5	0	0
CDS_44274	10	15	12	0
CDS_44277	8	7	0	5
CDS_44278	57	21	0	3
CDS_44281	18	18	0	0
CDS_44285	19	8	14	0
CDS_44287	7	3	0	0
CDS_44289	12	2	18	0
CDS_44296	6	6	18	24
CDS_44300	1	4	255	41
CDS_44304	259	144	82	14
CDS_44307	92	21	37	8
CDS_44310	90	69	27	1
CDS_44314	0	18	37	9
CDS_44322	151	128	38	26
CDS_44328	2	0	123	24
CDS_44330	565	275	153	185
CDS_44331	217	81	127	181
CDS_44332	108	91	42	85
CDS_44334	10	5	9	0
CDS_44335	11	18	21	0
CDS_44337	64	99	69	31
CDS_44344	99	60	28	30
CDS_44345	194	144	35	59
CDS_44346	18	7	0	0
CDS_44347	265	151	103	75
CDS_44356	5	1	3	25
CDS_44358	4	12	10	0
CDS_44361	1	5	0	10
CDS_44362	0	4	27	22
CDS_44365	3	4	0	24
CDS_44366	1	7	0	6
CDS_44367	88	21	216	9
CDS_44369	28	0	0	0
CDS_44370	223	176	89	104
CDS_44371	500	297	567	472
CDS_44374	78	50	29	32
CDS_44384	56	41	27	30
CDS_44385	50	44	8	9
CDS_44393	760	435	167	190
CDS_44397	95	57	22	18
CDS_44399	239	193	57	67
CDS_44401	254	182	59	67
CDS_44402	17	1	0	0
CDS_44404	3	0	138	16
CDS_44406	12	9	0	0
CDS_44407	86	22	17	34
CDS_44410	813	326	250	461
CDS_44412	78	40	10	40
CDS_44422	281	219	61	106
CDS_44423	50	53	17	18
CDS_44424	691	403	286	134
CDS_44428	395	273	206	205
CDS_44429	8	1	10	0
CDS_44440	196	214	70	63
CDS_44441	24	21	4	14
CDS_44452	184	126	106	69
CDS_44453	39	45	46	0
CDS_44454	69	113	77	58
CDS_44455	272	222	69	78
CDS_44457	6	6	22	11
CDS_44458	298	182	71	73
CDS_44459	71	44	7	0
CDS_44460	121	92	32	28
CDS_44462	64	41	17	1
CDS_44466	0	1	57	0
CDS_44467	21	12	58	35
CDS_44468	671	381	183	110
CDS_44470	299	194	89	78
CDS_44471	83	41	43	66
CDS_44474	58	27	31	0
CDS_44483	2	2	113	27
CDS_44484	1	3	385	46
CDS_44485	2	1	507	106
CDS_44489	21	20	6	0
CDS_44491	95	242	451	138
CDS_44492	579	454	82	142
CDS_44497	287	142	144	160
CDS_44501	7	14	2	6
CDS_44502	4	2	0	1
CDS_44503	16	31	17	72
CDS_44504	17	8	7	70
CDS_44505	8	3	4	0
CDS_44510	467	228	134	252
CDS_44515	196	99	137	2
CDS_44516	130	84	114	3
CDS_44519	225	129	184	3
CDS_44520	211	106	156	3
CDS_44527	7	38	13	63
CDS_44530	267	255	109	74
CDS_44534	108	494	609	769
CDS_44536	62	54	66	62
CDS_44537	18	20	6	27
CDS_44538	19	6	8	0
CDS_44539	285	207	53	17
CDS_44540	169	90	49	64
CDS_44549	363	310	90	41
CDS_44551	658	516	255	156
CDS_44552	173	322	276	84
CDS_44562	320	770	712	44
CDS_44567	3	0	367	18
CDS_44569	6	5	0	0
CDS_44573	7	0	31	20
CDS_44576	135	165	224	112
CDS_44577	862	601	204	146
CDS_44578	90	29	21	4
CDS_44579	48	24	24	11
CDS_44582	46	13	45	32
CDS_44583	282	77	94	90
CDS_44584	172	71	138	135
CDS_44585	158	67	59	119
CDS_44586	284	152	40	65
CDS_44590	126	148	102	63
CDS_44591	10	2	0	7
CDS_44593	0	0	29	4
CDS_44594	97	67	6	27
CDS_44596	2	5	6	0
CDS_44600	8	0	0	0
CDS_44602	1	10	22	11
CDS_44603	148	121	180	72
CDS_44605	5	5	0	0
CDS_44616	5	12	0	0
CDS_44617	0	0	0	5
CDS_44621	114	77	44	22
CDS_44623	1	0	15	0
CDS_44626	44	28	10	7
CDS_44627	0	8	0	0
CDS_44628	21	25	0	12
CDS_44630	23	29	0	10
CDS_44632	0	0	5	0
CDS_44633	21	7	10	0
CDS_44634	12	12	0	0
CDS_44635	22	27	9	14
CDS_44636	0	1	0	20
CDS_44639	30	18	8	29
CDS_44640	0	0	5	0
CDS_44643	17	5	0	0
CDS_44644	106	109	137	49
CDS_44645	70	83	37	13
CDS_44646	0	1	10	0
CDS_44647	14	17	0	27
CDS_44650	0	1	53	12
CDS_44655	52	24	40	0
CDS_44658	0	0	11	3
CDS_44659	355	178	105	42
CDS_44663	1	1	13	0
CDS_44666	0	0	90	9
CDS_44667	13	3	0	10
CDS_44668	50	14	6	0
CDS_44670	34	9	19	7
CDS_44671	93	50	18	1
CDS_44672	12	7	24	11
CDS_44674	22	13	27	4
CDS_44676	46	40	20	13
CDS_44677	43	36	27	32
CDS_44685	58	47	17	20
CDS_44686	0	4	0	0
CDS_44687	35	27	75	60
CDS_44689	9	4	0	0
CDS_44691	48	33	104	64
CDS_44692	129	51	7	47
CDS_44694	67	7	0	0
CDS_44697	0	0	0	4
CDS_44698	17	3	0	12
CDS_44699	14	19	14	4
CDS_44701	0	7	1	0
CDS_44703	0	0	16	0
CDS_44708	217	131	55	66
CDS_44713	8	0	0	0
CDS_44714	28	6	0	4
CDS_44715	4	6	1	15
CDS_44716	31	27	7	25
CDS_44717	17	0	9	0
CDS_44718	10	10	10	19
CDS_44719	9	0	0	0
CDS_44720	0	15	17	0
CDS_44721	0	1	0	1
CDS_44729	0	0	0	4
CDS_44733	0	0	0	9
CDS_44736	37	44	13	1
CDS_44737	13	6	1	9
CDS_44739	12	17	0	13
CDS_44744	6	0	0	0
CDS_44745	66	64	61	33
CDS_44748	122	45	162	36
CDS_44750	4	12	12	23
CDS_44751	82	47	8	7
CDS_44752	0	1	12	7
CDS_44758	4	7	12	32
CDS_44763	2	4	0	0
CDS_44768	1	5	4	4
CDS_44770	34	17	1	29
CDS_44771	10	17	0	0
CDS_44781	3	12	19	33
CDS_44782	6	1	11	10
CDS_44783	36	34	46	38
CDS_44784	56	23	0	0
CDS_44785	14	3	10	3
CDS_44789	549	336	96	44
CDS_44790	0	1	5	10
CDS_44791	17	13	3	0
CDS_44792	16	1	0	0
CDS_44795	16	15	0	0
CDS_44798	155	185	290	89
CDS_44805	50	25	0	16
CDS_44812	0	0	6	0
CDS_44813	0	1	0	12
CDS_44815	50	42	14	14
CDS_44816	42	29	15	11
CDS_44817	21	8	11	0
CDS_44818	25	13	0	0
CDS_44819	0	2	16	0
CDS_44820	31	38	90	49
CDS_44829	0	0	33	0
CDS_44831	46	49	68	34
CDS_44832	47	58	0	22
CDS_44837	15	7	8	0
CDS_44838	5	2	7	0
CDS_44840	31	5	1	0
CDS_44842	88	13	8	0
CDS_44845	49	17	5	9
CDS_44850	0	0	9	8
CDS_44851	61	62	12	7
CDS_44852	6	25	24	0
CDS_44853	1	0	14	0
CDS_44854	0	0	0	2
CDS_44855	18	0	1	0
CDS_44857	0	0	0	10
CDS_44860	28	19	25	0
CDS_44861	158	152	70	9
CDS_44864	0	0	79	15
CDS_44866	63	21	54	52
CDS_44867	9	9	0	0
CDS_44873	24	12	3	19
CDS_44880	0	0	12	0
CDS_44882	6	1	8	0
CDS_44888	0	0	24	10
CDS_44889	0	0	38	0
CDS_44890	29	21	5	0
CDS_44891	7	0	0	0
CDS_44892	15	6	5	14
CDS_44896	0	1	14	0
CDS_44898	52	79	105	34
CDS_44899	69	35	43	12
CDS_44900	34	23	8	0
CDS_44903	73	57	14	19
CDS_44907	0	0	33	0
CDS_44913	148	57	20	32
CDS_44916	4	12	0	4
CDS_44917	3	6	0	3
CDS_44919	25	29	30	27
CDS_44920	16	9	0	7
CDS_44925	164	92	24	16
CDS_44926	31	26	1	16
CDS_44927	5	22	0	9
CDS_44930	0	0	64	0
CDS_44932	0	0	25	14
CDS_44933	189	50	20	56
CDS_44937	178	58	31	36
CDS_44940	0	1	27	0
CDS_44941	0	0	45	0
CDS_44942	273	208	89	36
CDS_44943	140	108	90	14
CDS_44948	35	23	0	2
CDS_44949	132	37	3	0
CDS_44950	396	154	26	76
CDS_44952	0	0	13	0
CDS_44955	17	9	2	13
CDS_44956	32	7	7	25
CDS_44958	0	0	16	0
CDS_44960	0	8	0	0
CDS_44964	306	239	75	176
CDS_44967	0	0	0	9
CDS_44973	199	160	184	181
CDS_44974	1	0	22	8
CDS_44975	89	78	54	54
CDS_44978	18	47	16	152
CDS_44979	8	28	30	52
CDS_44984	27	27	11	9
CDS_44985	13	0	0	0
CDS_44987	21	28	11	15
CDS_44988	0	1	50	0
CDS_44990	0	0	7	0
CDS_44991	64	22	0	4
CDS_44993	40	31	10	10
CDS_44994	27	21	0	11
CDS_44998	55	24	36	13
CDS_45005	27	152	4	1
CDS_45006	15	33	6	0
CDS_45008	7	7	7	7
CDS_45009	1	6	5	0
CDS_45010	6	21	60	136
CDS_45011	37	90	53	136
CDS_45012	104	63	116	60
CDS_45015	24	10	15	44
CDS_45017	9	5	13	0
CDS_45019	5	2	9	0
CDS_45022	12	9	2	0
CDS_45025	235	209	29	35
CDS_45031	21	12	3	0
CDS_45032	0	0	18	0
CDS_45033	4	29	28	16
CDS_45036	30	30	16	13
CDS_45041	64	33	102	33
CDS_45042	3	1	0	10
CDS_45047	13	4	91	1
CDS_45048	90	32	41	27
CDS_45051	100	63	9	30
CDS_45052	12	14	1	0
CDS_45053	24	9	12	0
CDS_45056	24	15	12	11
CDS_45057	2	3	132	7
CDS_45058	4	1	130	33
CDS_45060	3	22	0	42
CDS_45061	2	13	4	10
CDS_45063	2	1	5	0
CDS_45065	40	14	11	7
CDS_45066	150	113	29	5
CDS_45067	0	2	0	11
CDS_45072	140	119	135	40
CDS_45086	1	0	39	0
CDS_45087	4	14	61	0
CDS_45090	25	11	0	4
CDS_45092	0	0	3	0
CDS_45100	59	64	5	30
CDS_45102	8	16	0	0
CDS_45103	0	2	17	35
CDS_45109	0	4	131	32
CDS_45110	31	18	72	37
CDS_45111	48	54	30	14
CDS_45112	5	2	16	0
CDS_45119	5	7	13	21
CDS_45125	38	15	42	21
CDS_45127	100	73	70	33
CDS_45129	171	143	58	10
CDS_45133	98	75	53	8
CDS_45134	341	209	124	127
CDS_45135	0	0	0	18
CDS_45139	27	40	15	14
CDS_45141	0	0	0	5
CDS_45144	643	407	168	117
CDS_45147	1	11	0	15
CDS_45148	16	38	4	43
CDS_45149	0	0	14	0
CDS_45154	48	62	27	0
CDS_45158	2	142	20	0
CDS_45165	292	177	83	80
CDS_45169	42	41	10	45
CDS_45170	65	34	51	0
CDS_45172	4	5	13	0
CDS_45174	21	23	0	6
CDS_45175	4	7	5	20
CDS_45177	11	10	12	11
CDS_45178	1	4	0	6
CDS_45180	0	0	13	0
CDS_45181	8	5	6	0
CDS_45182	1	4	10	0
CDS_45183	0	0	18	10
CDS_45184	13	17	33	8
CDS_45185	0	0	20	0
CDS_45187	0	0	72	0
CDS_45188	0	0	55	0
CDS_45189	15	12	4	2
CDS_45199	11	2	10	0
CDS_45200	25	15	1	8
CDS_45205	4	3	8	48
CDS_45217	187	57	29	18
CDS_45218	27	8	15	0
CDS_45220	68	45	41	26
CDS_45225	0	0	15	0
CDS_45226	29	24	34	7
CDS_45231	117	16	0	0
CDS_45232	0	0	12	0
CDS_45234	2	9	0	5
CDS_45236	0	0	32	7
CDS_45237	6	6	0	2
CDS_45238	0	1	0	3
CDS_45239	30	18	47	11
CDS_45240	7	10	9	24
CDS_45241	4	3	0	24
CDS_45244	34	17	0	0
CDS_45245	2	11	0	0
CDS_45249	0	0	3	0
CDS_45250	22	10	13	19
CDS_45253	0	0	15	0
CDS_45255	0	0	24	10
CDS_45259	0	4	0	6
CDS_45262	22	11	81	24
CDS_45266	4	3	18	0
CDS_45268	0	3	0	0
CDS_45269	45	6	0	26
CDS_45272	236	146	46	12
CDS_45273	2	4	8	0
CDS_45274	2	2	0	10
CDS_45275	86	39	2	40
CDS_45277	100	42	0	0
CDS_45278	0	0	26	0
CDS_45287	8	4	12	11
CDS_45290	0	0	10	0
CDS_45291	0	0	28	0
CDS_45294	1	1	21	14
CDS_45297	0	1	6	19
CDS_45302	16	8	7	6
CDS_45303	43	21	0	13
CDS_45305	0	3	0	7
CDS_45308	17	4	0	0
CDS_45311	6	6	0	0
CDS_45312	10	6	0	0
CDS_45316	7	7	0	9
CDS_45317	63	42	37	6
CDS_45320	15	3	18	12
CDS_45323	15	28	22	69
CDS_45325	36	12	12	4
CDS_45329	7	10	6	12
CDS_45336	54	62	18	8
CDS_45337	11	0	0	10
CDS_45342	0	0	8	0
CDS_45344	7	0	0	0
CDS_45346	20	19	18	22
CDS_45347	0	0	10	0
CDS_45348	21	10	19	25
CDS_45351	0	0	71	10
CDS_45354	14	9	0	0
CDS_45356	84	46	31	31
CDS_45357	0	0	7	0
CDS_45359	129	34	0	24
CDS_45364	9	5	0	0
CDS_45367	37	46	37	57
CDS_45372	1	6	0	3
CDS_45373	26	19	28	8
CDS_45379	0	0	16	0
CDS_45380	0	0	1	2
CDS_45381	13	0	12	0
CDS_45382	0	4	0	0
CDS_45383	92	78	37	32
CDS_45393	29	15	17	0
CDS_45396	2	7	0	0
CDS_45397	59	33	13	7
CDS_45402	6	0	0	0
CDS_45404	0	0	33	10
CDS_45410	0	0	15	0
CDS_45411	0	0	16	0
CDS_45414	0	2	84	37
CDS_45415	1	11	12	0
CDS_45426	0	5	5	0
CDS_45431	5	5	0	0
CDS_45434	0	0	55	10
CDS_45435	0	0	30	0
CDS_45436	59	44	20	21
CDS_45438	3	0	12	0
CDS_45439	2	8	0	15
CDS_45444	11	10	0	0
CDS_45446	0	7	0	0
CDS_45449	6	0	0	0
CDS_45457	3	12	0	0
CDS_45458	0	2	4	0
CDS_45460	15	18	12	3
CDS_45461	0	0	9	0
CDS_45463	1	0	7	0
CDS_45464	5	0	0	0
CDS_45466	20	16	37	4
CDS_45471	123	110	129	96
CDS_45476	29	11	0	9
CDS_45487	225	157	59	24
CDS_45488	381	204	34	32
CDS_45489	76	50	41	100
CDS_45490	717	473	150	96
CDS_45492	36	34	22	15
CDS_45498	0	7	23	21
CDS_45499	7	14	19	15
CDS_45500	103	65	42	17
CDS_45502	110	130	571	87
CDS_45505	201	128	107	91
CDS_45506	59	68	68	55
CDS_45507	3	5	0	13
CDS_45519	0	1	26	9
CDS_45531	35	3	0	15
CDS_45532	44	20	19	52
CDS_45539	9	18	0	20
CDS_45541	12	17	6	14
CDS_45542	11	2	13	5
CDS_45544	1	0	15	0
CDS_45548	3	2	4	0
CDS_45555	0	0	11	10
CDS_45557	6	0	6	0
CDS_45558	5	9	0	15
CDS_45559	44	22	1	0
CDS_45561	14	25	13	11
CDS_45564	9	17	11	0
CDS_45567	1	3	7	22
CDS_45570	46	44	4	9
CDS_45573	10	0	0	4
CDS_45574	0	0	6	4
CDS_45583	6	0	0	0
CDS_45585	126	59	22	113
CDS_45587	12	9	0	0
CDS_45593	10	15	12	18
CDS_45594	0	0	10	0
CDS_45595	6	20	10	0
CDS_45603	0	9	0	0
CDS_45605	57	22	18	22
CDS_45607	19	18	14	9
CDS_45614	8	14	10	33
CDS_45615	43	24	0	5
CDS_45616	0	6	0	26
CDS_45624	14	21	20	29
CDS_45625	4	5	0	0
CDS_45645	423	172	94	111
